timestamp,open,high,low,close,volume
2024-01-01T00:00:00+00:00,32000.0,32156.9248,31898.88,32124.8,1200.0
2024-01-01T00:05:00+00:00,32124.8,32324.932303,32024.668804,32275.779022,1328.13
2024-01-01T00:10:00+00:00,32275.779022,32514.752467,32179.290847,32448.508443,1453.66
2024-01-01T00:15:00+00:00,32448.508443,32721.838627,32358.213169,32638.5611,1574.01
2024-01-01T00:20:00+00:00,32638.5611,32941.782649,32556.805209,32841.658648,1686.75
2024-01-01T00:25:00+00:00,32841.658648,33170.461265,32770.489034,33053.815973,1789.57
2024-01-01T00:30:00+00:00,33053.815973,33404.173947,32994.891175,33271.476426,1880.38
2024-01-01T00:35:00+00:00,33271.476426,33639.765361,33225.990025,33491.631113,1957.32
2024-01-01T00:40:00+00:00,33491.631113,33874.725469,33456.027133,33711.915499,2018.84
2024-01-01T00:45:00+00:00,33711.915499,34107.260945,33661.659241,33930.677275,2063.67
2024-01-01T00:50:00+00:00,33930.677275,34336.332872,33866.247087,34147.010717,2090.91
2024-01-01T00:55:00+00:00,34147.010717,34561.657489,34069.45731,34360.754526,2100.0
2024-01-01T01:00:00+00:00,34360.754526,34783.66891,34271.664978,34572.452293,2090.75
2024-01-01T01:05:00+00:00,34572.452293,35003.445015,34473.890391,34783.276919,2063.35
2024-01-01T01:10:00+00:00,34783.276919,35222.599888,34677.702708,34994.922406,2018.37
2024-01-01T01:15:00+00:00,34994.922406,35443.148006,34885.094909,35209.468207,1956.71
2024-01-01T01:20:00+00:00,35209.468207,35667.34674,35098.335974,35429.222587,1879.63
2024-01-01T01:25:00+00:00,35429.222587,35897.524561,35319.807083,35656.552213,1788.71
2024-01-01T01:30:00+00:00,35656.552213,36135.902619,35551.828984,35893.705423,1685.79
2024-01-01T01:35:00+00:00,35893.705423,36384.417242,35796.487672,36142.636472,1572.98
2024-01-01T01:40:00+00:00,36142.636472,36644.5504,36055.465123,36404.837568,1452.57
