timestamp,open,high,low,close,volume
2024-01-01T00:00:00+00:00,400.0,401.72132,398.88,401.32,1200.0
2024-01-01T00:05:00+00:00,401.32,403.49031,400.210703,402.911824,1328.13
2024-01-01T00:10:00+00:00,402.911824,405.484851,401.840921,404.728847,1453.66
2024-01-01T00:15:00+00:00,404.728847,407.657103,403.722851,406.724515,1574.01
2024-01-01T00:20:00+00:00,406.724515,409.960796,405.807729,408.85393,1686.75
2024-01-01T00:25:00+00:00,408.85393,412.352772,408.047448,411.075372,1789.57
2024-01-01T00:30:00+00:00,411.075372,414.794423,410.396175,413.351713,1880.38
2024-01-01T00:35:00+00:00,413.351713,417.252949,412.8119,415.651643,1957.32
2024-01-01T00:40:00+00:00,415.651643,419.702364,415.214145,417.950646,2018.84
2024-01-01T00:45:00+00:00,417.950646,422.124195,417.361769,420.231665,2063.67
2024-01-01T00:50:00+00:00,420.231665,424.507831,419.496653,422.485419,2090.91
2024-01-01T00:55:00+00:00,422.485419,426.85048,421.615394,424.710339,2100.0
2024-01-01T01:00:00+00:00,424.710339,429.15675,423.721907,426.91212,2090.75
2024-01-01T01:05:00+00:00,426.91212,431.437841,425.826739,429.10291,2063.35
2024-01-01T01:10:00+00:00,429.10291,433.710418,427.946048,431.300163,2018.37
2024-01-01T01:15:00+00:00,431.300163,435.995184,430.100292,433.52523,1956.71
2024-01-01T01:20:00+00:00,433.52523,438.315254,432.31269,435.801723,1879.63
2024-01-01T01:25:00+00:00,435.801723,440.694377,434.607523,438.153761,1788.71
2024-01-01T01:30:00+00:00,438.153761,443.15511,437.008354,440.604151,1685.79
2024-01-01T01:35:00+00:00,440.604151,445.717001,439.53624,443.17259,1572.98
2024-01-01T01:40:00+00:00,443.17259,448.394868,442.207999,445.873956,1452.57
2024-01-01T01:45:00+00:00,445.873956,451.197238,445.034612,448.716756,1327.01
2024-01-01T01:50:00+00:00,448.716756,454.125003,448.01981,451.701791,1198.86
2024-01-01T01:55:00+00:00,451.701791,457.170355,451.158902,454.821084,1070.74
2024-01-01T02:00:00+00:00,454.821084,460.316042,454.29463,458.057134,945.25
2024-01-01T02:05:00+00:00,458.057134,463.534991,457.365196,461.382519,824.95
2024-01-01T02:10:00+00:00,461.382519,466.790333,460.532039,464.759908,712.29
2024-01-01T02:15:00+00:00,464.759908,470.035865,463.764185,468.142494,609.57
2024-01-01T02:20:00+00:00,468.142494,473.216958,467.020816,471.474875,518.88
2024-01-01T02:25:00+00:00,471.474875,476.271921,470.2519,474.694398,442.06
2024-01-01T02:30:00+00:00,474.694398,479.133809,473.399287,477.732941,380.69
2024-01-01T02:35:00+00:00,477.732941,481.732629,476.398263,480.519102,336.01
2024-01-01T02:40:00+00:00,480.519102,483.99788,479.179543,482.980732,308.93
2024-01-01T02:45:00+00:00,482.980732,485.861332,481.671652,485.047724,300.0
2024-01-01T02:50:00+00:00,485.047724,487.259922,483.803618,486.654924,309.41
2024-01-01T02:55:00+00:00,486.654924,488.32692,485.507866,487.745025,336.97
2024-01-01T03:00:00+00:00,487.745025,489.066025,486.723184,488.271293,382.11
2024-01-01T03:05:00+00:00,488.271293,489.275703,487.326356,488.199934,443.91
2024-01-01T03:10:00+00:00,488.199934,489.409582,486.803977,487.511974,521.11
2024-01-01T03:15:00+00:00,487.511974,488.919065,485.671085,486.20451,612.15
2024-01-01T03:20:00+00:00,486.20451,487.798864,483.680099,484.291226,715.17
2024-01-01T03:25:00+00:00,484.291226,486.060477,481.026234,481.802166,828.06
2024-01-01T03:30:00+00:00,481.802166,483.732004,477.856419,478.782729,948.53
2024-01-01T03:35:00+00:00,478.782729,480.857207,474.236039,475.291993,1074.12
2024-01-01T03:40:00+00:00,475.291993,477.493855,470.240815,471.400445,1202.28
2024-01-01T03:45:00+00:00,471.400445,473.711479,465.953898,467.187288,1330.39
2024-01-01T03:50:00+00:00,467.187288,469.588672,461.462769,462.73748,1455.84
2024-01-01T03:55:00+00:00,462.73748,465.210117,456.856147,458.138682,1576.08
2024-01-01T04:00:00+00:00,458.138682,460.663502,452.221043,453.478284,1688.66
2024-01-01T04:05:00+00:00,453.478284,456.036501,447.640101,448.840645,1791.29
2024-01-01T04:10:00+00:00,448.840645,451.413971,443.189308,444.304659,1881.87
2024-01-01T04:15:00+00:00,444.304659,446.875466,438.936161,439.941726,1958.55
2024-01-01T04:20:00+00:00,439.941726,442.493154,434.938276,435.814163,2019.78
2024-01-01T04:25:00+00:00,435.814163,438.33019,431.242484,431.974079,2064.31
2024-01-01T04:30:00+00:00,431.974079,434.439545,427.884346,428.462682,2091.23
2024-01-01T04:35:00+00:00,428.462682,430.863288,424.881305,425.310004,2100.0
2024-01-01T04:40:00+00:00,425.310004,427.63229,421.958056,422.534989,2090.42
2024-01-01T04:45:00+00:00,422.534989,424.766299,419.428189,420.145917,2062.71
2024-01-01T04:50:00+00:00,420.145917,422.27436,417.295226,418.141093,2017.42
2024-01-01T04:55:00+00:00,418.141093,420.155519,415.553156,416.509787,1955.47
2024-01-01T05:00:00+00:00,416.509787,418.399767,414.187429,415.233376,1878.14
2024-01-01T05:05:00+00:00,415.233376,416.989203,413.176139,414.286651,1786.99
2024-01-01T05:10:00+00:00,414.286651,415.899359,412.491357,413.639267,1683.88
2024-01-01T05:15:00+00:00,413.639267,415.100675,412.100593,413.257293,1570.91
2024-01-01T05:20:00+00:00,413.257293,414.560064,411.968347,413.104839,1450.38
2024-01-01T05:25:00+00:00,413.104839,414.283525,412.016967,413.145696,1324.75
2024-01-01T05:30:00+00:00,413.145696,414.312688,412.133245,413.344968,1196.59
