timestamp,open,high,low,close,volume
2024-01-01T00:00:00+00:00,1.27,1.272414,1.268044,1.271143,1200.0
2024-01-02T00:00:00+00:00,1.271143,1.27398,1.269199,1.272541,1328.13
2024-01-03T00:00:00+00:00,1.272541,1.275754,1.270636,1.274148,1453.66
2024-01-04T00:00:00+00:00,1.274148,1.277689,1.272306,1.275918,1574.01
2024-01-05T00:00:00+00:00,1.275918,1.27974,1.274162,1.277808,1686.75
2024-01-06T00:00:00+00:00,1.277808,1.281864,1.276157,1.279775,1789.57
2024-01-07T00:00:00+00:00,1.279775,1.284026,1.278245,1.281786,1880.38
2024-01-08T00:00:00+00:00,1.281786,1.286193,1.280387,1.283811,1957.32
2024-01-09T00:00:00+00:00,1.283811,1.288342,1.282506,1.285825,2018.84
2024-01-10T00:00:00+00:00,1.285825,1.290456,1.284382,1.287815,2063.67
2024-01-11T00:00:00+00:00,1.287815,1.292526,1.286238,1.289771,2090.91
2024-01-12T00:00:00+00:00,1.289771,1.294549,1.288071,1.291693,2100.0
2024-01-13T00:00:00+00:00,1.291693,1.296531,1.289886,1.293585,2090.75
2024-01-14T00:00:00+00:00,1.293585,1.298482,1.291693,1.29546,2063.35
2024-01-15T00:00:00+00:00,1.29546,1.300417,1.293506,1.297334,2018.37
2024-01-16T00:00:00+00:00,1.297334,1.302355,1.295343,1.299225,1956.71
2024-01-17T00:00:00+00:00,1.299225,1.304317,1.297225,1.301155,1879.63
2024-01-18T00:00:00+00:00,1.301155,1.306323,1.299174,1.303144,1788.71
2024-01-19T00:00:00+00:00,1.303144,1.308394,1.30121,1.305213,1685.79
2024-01-20T00:00:00+00:00,1.305213,1.310545,1.303351,1.307378,1572.98
2024-01-21T00:00:00+00:00,1.307378,1.31279,1.30561,1.309651,1452.57
2024-01-22T00:00:00+00:00,1.309651,1.315133,1.307995,1.312039,1327.01
2024-01-23T00:00:00+00:00,1.312039,1.317575,1.310509,1.314539,1198.86
2024-01-24T00:00:00+00:00,1.314539,1.320107,1.313145,1.317144,1070.74
2024-01-25T00:00:00+00:00,1.317144,1.322713,1.315765,1.319837,945.25
2024-01-26T00:00:00+00:00,1.319837,1.32537,1.318315,1.322593,824.95
2024-01-27T00:00:00+00:00,1.322593,1.328043,1.320935,1.325378,712.29
2024-01-28T00:00:00+00:00,1.325378,1.330694,1.323598,1.328153,609.57
2024-01-29T00:00:00+00:00,1.328153,1.333276,1.326268,1.330869,518.88
2024-01-30T00:00:00+00:00,1.330869,1.335739,1.328902,1.333476,442.06
2024-01-31T00:00:00+00:00,1.333476,1.338027,1.331451,1.335917,380.69
2024-02-01T00:00:00+00:00,1.335917,1.340084,1.333862,1.338134,336.01
2024-02-02T00:00:00+00:00,1.338134,1.341855,1.336078,1.34007,308.93
2024-02-03T00:00:00+00:00,1.34007,1.343284,1.338042,1.34167,300.0
2024-02-04T00:00:00+00:00,1.34167,1.344324,1.339698,1.342883,309.41
2024-02-05T00:00:00+00:00,1.342883,1.345086,1.340993,1.343664,336.97
2024-02-06T00:00:00+00:00,1.343664,1.345575,1.341879,1.343978,382.11
2024-02-07T00:00:00+00:00,1.343978,1.345748,1.342136,1.343798,443.91
2024-02-08T00:00:00+00:00,1.343798,1.345738,1.341584,1.343109,521.11
2024-02-09T00:00:00+00:00,1.343109,1.345213,1.340527,1.341908,612.15
2024-02-10T00:00:00+00:00,1.341908,1.344167,1.338757,1.340203,715.17
2024-02-11T00:00:00+00:00,1.340203,1.34261,1.336433,1.338016,828.06
2024-02-12T00:00:00+00:00,1.338016,1.34056,1.33367,1.33538,948.53
2024-02-13T00:00:00+00:00,1.33538,1.33805,1.330518,1.332339,1074.12
2024-02-14T00:00:00+00:00,1.332339,1.335123,1.327035,1.328946,1202.28
2024-02-15T00:00:00+00:00,1.328946,1.331831,1.323286,1.325263,1330.39
2024-02-16T00:00:00+00:00,1.325263,1.328235,1.31934,1.321357,1455.84
2024-02-17T00:00:00+00:00,1.321357,1.324401,1.31527,1.317299,1576.08
2024-02-18T00:00:00+00:00,1.317299,1.320399,1.311149,1.31316,1688.66
2024-02-19T00:00:00+00:00,1.31316,1.316302,1.307047,1.309013,1791.29
2024-02-20T00:00:00+00:00,1.309013,1.312181,1.303031,1.304927,1881.87
2024-02-21T00:00:00+00:00,1.304927,1.308105,1.299162,1.300965,1958.55
2024-02-22T00:00:00+00:00,1.300965,1.304139,1.295496,1.297186,2019.78
2024-02-23T00:00:00+00:00,1.297186,1.300341,1.292078,1.293641,2064.31
2024-02-24T00:00:00+00:00,1.293641,1.296761,1.288944,1.290369,2091.23
2024-02-25T00:00:00+00:00,1.290369,1.293442,1.286114,1.287405,2100.0
2024-02-26T00:00:00+00:00,1.287405,1.290415,1.283343,1.284769,2090.42
2024-02-27T00:00:00+00:00,1.284769,1.287704,1.280919,1.282474,2062.71
2024-02-28T00:00:00+00:00,1.282474,1.285321,1.278849,1.280523,2017.42
2024-02-29T00:00:00+00:00,1.280523,1.28327,1.277132,1.278909,1955.47
2024-03-01T00:00:00+00:00,1.278909,1.281545,1.275758,1.277618,1878.14
2024-03-02T00:00:00+00:00,1.277618,1.280133,1.274709,1.276629,1786.99
2024-03-03T00:00:00+00:00,1.276629,1.279014,1.27396,1.275916,1683.88
2024-03-04T00:00:00+00:00,1.275916,1.278161,1.273484,1.275447,1570.91
2024-03-05T00:00:00+00:00,1.275447,1.277547,1.273246,1.275192,1450.38
2024-03-06T00:00:00+00:00,1.275192,1.277138,1.273215,1.275115,1324.75
