timestamp,open,high,low,close,volume
2024-01-01T00:00:00+00:00,1800.0,1809.9081,1793.664,1808.1,1200.0
2024-01-01T00:05:00+00:00,1808.1,1820.850495,1801.826313,1817.923515,1328.13
2024-01-01T00:10:00+00:00,1817.923515,1833.234859,1811.886057,1829.18304,1453.66
2024-01-01T00:15:00+00:00,1829.18304,1846.765848,1823.549438,1841.590808,1574.01
2024-01-01T00:20:00+00:00,1841.590808,1861.156438,1836.515935,1854.868181,1686.75
2024-01-01T00:25:00+00:00,1854.868181,1876.137384,1850.487795,1868.754974,1789.57
2024-01-01T00:30:00+00:00,1868.754974,1891.466256,1865.179781,1883.018317,1880.38
2024-01-01T00:35:00+00:00,1883.018317,1906.935597,1880.32877,1897.460578,1957.32
2024-01-01T00:40:00+00:00,1897.460578,1922.379711,1895.423497,1911.925892,2018.84
2024-01-01T00:45:00+00:00,1911.925892,1937.679618,1908.919294,1926.304872,2063.67
2024-01-01T00:50:00+00:00,1926.304872,1952.765839,1922.35847,1940.53713,2090.91
2024-01-01T00:55:00+00:00,1940.53713,1967.618723,1935.718732,1954.6114,2100.0
2024-01-01T01:00:00+00:00,1954.6114,1982.266248,1949.024667,1968.563167,2090.75
2024-01-01T01:05:00+00:00,1968.563167,1996.779334,1962.343768,1982.469874,2063.35
2024-01-01T01:10:00+00:00,1982.469874,2011.264888,1975.780227,1996.44392,2018.37
2024-01-01T01:15:00+00:00,1996.44392,2025.85692,1989.466785,2010.623791,1956.71
2024-01-01T01:20:00+00:00,2010.623791,2040.706161,2003.555035,2025.163752,1879.63
2024-01-01T01:25:00+00:00,2025.163752,2055.968685,2018.204618,2040.222569,1788.71
2024-01-01T01:30:00+00:00,2040.222569,2071.794024,2033.571788,2055.951764,1685.79
2024-01-01T01:35:00+00:00,2055.951764,2088.313299,2049.797809,2072.483877,1572.98
2024-01-01T01:40:00+00:00,2072.483877,2105.62781,2066.997635,2089.921183,1452.57
2024-01-01T01:45:00+00:00,2089.921183,2123.798522,2085.249254,2108.325262,1327.01
2024-01-01T01:50:00+00:00,2108.325262,2142.836819,2104.584083,2127.707798,1198.86
2024-01-01T01:55:00+00:00,2127.707798,2162.69689,2124.978748,2148.022954,1070.74
2024-01-01T02:00:00+00:00,2148.022954,2183.270071,2145.401297,2169.161631,945.25
2024-01-01T02:05:00+00:00,2169.161631,2204.381479,2165.441891,2190.947965,824.95
2024-01-01T02:10:00+00:00,2190.947965,2225.789231,2186.170248,2213.138347,712.29
2024-01-01T02:15:00+00:00,2213.138347,2247.18656,2207.385458,2235.423299,609.57
2024-01-01T02:20:00+00:00,2235.423299,2268.207055,2228.818906,2257.432443,518.88
2024-01-01T02:25:00+00:00,2257.432443,2288.433191,2250.137529,2278.742763,442.06
2024-01-01T02:30:00+00:00,2278.742763,2307.408172,2270.950308,2298.890201,380.69
2024-01-01T02:35:00+00:00,2298.890201,2324.650925,2290.81814,2317.38446,336.01
2024-01-01T02:40:00+00:00,2317.38446,2339.673858,2309.267065,2333.726652,308.93
2024-01-01T02:45:00+00:00,2333.726652,2352.002735,2325.804616,2347.429177,300.0
2024-01-01T02:50:00+00:00,2347.429177,2361.197758,2339.938808,2358.036933,309.41
