timestamp,open,high,low,close,volume
2024-01-01T00:00:00+00:00,32000.0,32156.9248,31898.88,32124.8,1200.0
2024-01-02T00:00:00+00:00,32124.8,32324.932303,32024.668804,32275.779022,1328.13
2024-01-03T00:00:00+00:00,32275.779022,32514.752467,32179.290847,32448.508443,1453.66
2024-01-04T00:00:00+00:00,32448.508443,32721.838627,32358.213169,32638.5611,1574.01
2024-01-05T00:00:00+00:00,32638.5611,32941.782649,32556.805209,32841.658648,1686.75
2024-01-06T00:00:00+00:00,32841.658648,33170.461265,32770.489034,33053.815973,1789.57
2024-01-07T00:00:00+00:00,33053.815973,33404.173947,32994.891175,33271.476426,1880.38
2024-01-08T00:00:00+00:00,33271.476426,33639.765361,33225.990025,33491.631113,1957.32
2024-01-09T00:00:00+00:00,33491.631113,33874.725469,33456.027133,33711.915499,2018.84
2024-01-10T00:00:00+00:00,33711.915499,34107.260945,33661.659241,33930.677275,2063.67
2024-01-11T00:00:00+00:00,33930.677275,34336.332872,33866.247087,34147.010717,2090.91
2024-01-12T00:00:00+00:00,34147.010717,34561.657489,34069.45731,34360.754526,2100.0
2024-01-13T00:00:00+00:00,34360.754526,34783.66891,34271.664978,34572.452293,2090.75
2024-01-14T00:00:00+00:00,34572.452293,35003.445015,34473.890391,34783.276919,2063.35
2024-01-15T00:00:00+00:00,34783.276919,35222.599888,34677.702708,34994.922406,2018.37
2024-01-16T00:00:00+00:00,34994.922406,35443.148006,34885.094909,35209.468207,1956.71
2024-01-17T00:00:00+00:00,35209.468207,35667.34674,35098.335974,35429.222587,1879.63
2024-01-18T00:00:00+00:00,35429.222587,35897.524561,35319.807083,35656.552213,1788.71
2024-01-19T00:00:00+00:00,35656.552213,36135.902619,35551.828984,35893.705423,1685.79
2024-01-20T00:00:00+00:00,35893.705423,36384.417242,35796.487672,36142.636472,1572.98
2024-01-21T00:00:00+00:00,36142.636472,36644.5504,36055.465123,36404.837568,1452.57
2024-01-22T00:00:00+00:00,36404.837568,36917.174645,36329.881341,36681.184962,1327.01
2024-01-23T00:00:00+00:00,36681.184962,37202.418342,36620.153376,36971.804743,1198.86
2024-01-24T00:00:00+00:00,36971.804743,37499.556537,36925.876539,37275.963539,1070.74
2024-01-25T00:00:00+00:00,37275.963539,37806.932325,37231.642501,37591.988915,945.25
2024-01-26T00:00:00+00:00,37591.988915,38121.913244,37531.363927,37917.224025,824.95
2024-01-27T00:00:00+00:00,37917.224025,38440.886846,37840.934721,38248.020731,712.29
2024-01-28T00:00:00+00:00,38248.020731,38759.299038,38157.337099,38579.77497,609.57
2024-01-29T00:00:00+00:00,38579.77497,39071.737914,38476.565496,38907.007307,518.88
2024-01-30T00:00:00+00:00,38907.007307,39372.064436,38793.682005,39223.490355,442.06
2024-01-31T00:00:00+00:00,39223.490355,39653.589382,39102.918608,39522.42281,380.69
2024-02-01T00:00:00+00:00,39522.42281,39909.293427,39397.82715,39796.64735,336.01
2024-02-02T00:00:00+00:00,39796.64735,40132.084172,39671.475774,40038.90655,308.93
2024-02-03T00:00:00+00:00,40038.90655,40315.080591,39916.687691,40242.1276,300.0
2024-02-04T00:00:00+00:00,40242.1276,40451.912072,40126.314838,40399.723211,309.41
2024-02-05T00:00:00+00:00,40399.723211,40555.781705,40293.535412,40505.893166,336.97
2024-02-06T00:00:00+00:00,40505.893166,40627.010426,40412.160956,40555.908925,382.11
2024-02-07T00:00:00+00:00,40555.908925,40647.909519,40467.408622,40546.363023,443.91
2024-02-08T00:00:00+00:00,40546.363023,40658.811366,40412.923713,40475.365921,521.11
2024-02-09T00:00:00+00:00,40475.365921,40607.458144,40297.631323,40342.675684,612.15
2024-02-10T00:00:00+00:00,40342.675684,40493.356442,40096.982167,40149.750183,715.17
2024-02-11T00:00:00+00:00,40149.750183,40317.73407,39830.587843,39899.717076,828.06
2024-02-12T00:00:00+00:00,39899.717076,40083.517128,39513.250938,39597.263005,948.53
2024-02-13T00:00:00+00:00,39597.263005,39795.224822,39151.661557,39248.449619,1074.12
2024-02-14T00:00:00+00:00,39248.449619,39458.789219,38753.526829,38860.469322,1202.28
2024-02-15T00:00:00+00:00,38860.469322,39081.312667,38327.262111,38441.357651,1330.39
2024-02-16T00:00:00+00:00,38441.357651,38670.779741,37881.667138,37999.681313,1455.84
2024-02-17T00:00:00+00:00,37999.681313,38235.742904,37425.606325,37544.221171,1576.08
2024-02-18T00:00:00+00:00,37544.221171,37785.001509,36967.71008,37083.667957,1688.66
2024-02-19T00:00:00+00:00,37083.667957,37327.292326,36516.110457,36626.345529,1791.29
2024-02-20T00:00:00+00:00,36626.345529,36871.006915,36078.220364,36179.972721,1881.87
2024-02-21T00:00:00+00:00,36179.972721,36423.947376,35660.561307,35751.47064,1958.55
2024-02-22T00:00:00+00:00,35751.47064,35993.127773,35268.640857,35346.818334,2019.78
2024-02-23T00:00:00+00:00,35346.818334,35584.624543,34906.877988,34970.956337,2064.31
2024-02-24T00:00:00+00:00,34970.956337,35203.475669,34578.572266,34627.735083,2091.23
2024-02-25T00:00:00+00:00,34627.735083,34853.625782,34285.255518,34319.903503,2100.0
